Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-2.155536	-2.155536
1	0.950747	750	-2.079926	-4.235462
2	0.926679	750	-1.944461	-6.179923
3	0.902980	750	-1.942971	-8.122893
4	0.879648	750	-1.901966	-10.024860
5	0.856682	750	-1.852442	-11.877302
6	0.834079	750	-1.826415	-13.703717
7	0.811838	750	-1.791378	-15.495096
8	0.789957	750	-1.771465	-17.266561
9	0.768433	750	-1.821130	-19.087690
10	0.747266	750	-1.847145	-20.934836
11	0.726452	750	-1.820072	-22.754908
12	0.705989	750	-1.716301	-24.471209
13	0.685877	750	-1.761799	-26.233008
14	0.666112	750	-1.666536	-27.899544
15	0.646693	750	-1.647189	-29.546733
16	0.627618	750	-1.674140	-31.220873
17	0.608884	750	-1.641732	-32.862605
18	0.590490	750	-1.609284	-34.471889
19	0.572433	750	-1.481849	-35.953737
20	0.554712	750	-1.456542	-37.410279
21	0.537324	750	-1.522740	-38.933019
22	0.520268	750	-1.495930	-40.428950
23	0.503540	750	-1.474361	-41.903311
24	0.487139	750	-1.446174	-43.349485
25	0.471063	750	-1.416006	-44.765491
26	0.455310	750	-1.388891	-46.154382
27	0.439877	750	-1.365175	-47.519556
28	0.424762	750	-1.333695	-48.853252
29	0.409963	750	-1.219758	-50.073010
30	0.395478	750	-1.274956	-51.347966
31	0.381305	750	-1.250973	-52.598939
32	0.367440	750	-1.236514	-53.835452
33	0.353883	750	-1.198850	-55.034302
34	0.340630	750	-1.179953	-56.214254
35	0.327680	750	-1.146909	-57.361164
36	0.315030	750	-1.120802	-58.481966
37	0.302677	750	-1.100881	-59.582846
38	0.290619	750	-1.078474	-60.661321
39	0.278855	750	-1.046755	-61.708076
40	0.267381	750	-1.014499	-62.722574
41	0.256195	750	-0.997945	-63.720519
42	0.245294	750	-0.980040	-64.700558
43	0.234677	750	-0.957366	-65.657925
44	0.224340	750	-0.920696	-66.578621
45	0.214281	750	-0.899316	-67.477937
46	0.204498	750	-0.880193	-68.358131
47	0.194988	750	-0.859214	-69.217345
48	0.185749	750	-0.841526	-70.058871
49	0.176777	750	-0.816277	-70.875148
50	0.168070	750	-0.795845	-71.670993
51	0.159626	750	-0.769142	-72.440135
52	0.151441	750	-0.750544	-73.190680
53	0.143514	750	-0.732848	-73.923527
54	0.135841	750	-0.722231	-74.645759
55	0.128420	750	-0.680917	-75.326676
56	0.121247	750	-0.663628	-75.990304
57	0.114320	750	-0.649293	-76.639596
58	0.107637	750	-0.624051	-77.263647
59	0.101193	750	-0.601345	-77.864992
60	0.094986	750	-0.585930	-78.450922
61	0.089014	750	-0.570305	-79.021227
62	0.083273	750	-0.549082	-79.570309
63	0.077760	750	-0.530130	-80.100439
64	0.072472	750	-0.508235	-80.608674
65	0.067406	750	-0.484045	-81.092719
66	0.062558	750	-0.467176	-81.559895
67	0.057926	750	-0.453178	-82.013073
68	0.053506	750	-0.445140	-82.458214
69	0.049295	750	-0.423733	-82.881947
70	0.045289	750	-0.393785	-83.275732
71	0.041485	750	-0.381040	-83.656772
72	0.037880	750	-0.354993	-84.011766
73	0.034469	750	-0.346838	-84.358604
74	0.031250	750	-0.333594	-84.692197
75	0.028218	750	-0.314334	-85.006532
76	0.025370	750	-0.306264	-85.312796
77	0.022702	750	-0.282299	-85.595094
78	0.020209	750	-0.259245	-85.854339
79	0.017889	750	-0.249291	-86.103630
80	0.015736	750	-0.241538	-86.345168
81	0.013746	750	-0.225887	-86.571054
82	0.011916	750	-0.207744	-86.778798
83	0.010240	750	-0.205669	-86.984467
84	0.008714	750	-0.177342	-87.161809
85	0.007334	750	-0.158015	-87.319824
86	0.006093	750	-0.144658	-87.464481
87	0.004988	750	-0.132699	-87.597180
88	0.004013	750	-0.121884	-87.719064
89	0.003162	750	-0.101359	-87.820422
90	0.002430	750	-0.098454	-87.918876
91	0.001810	750	-0.079057	-87.997933
92	0.001296	750	-0.063118	-88.061052
93	0.000882	750	-0.053226	-88.114278
94	0.000559	750	-0.044212	-88.158489
95	0.000320	750	-0.033243	-88.191732
96	0.000156	750	-0.025615	-88.217348
97	0.000057	750	-0.013376	-88.230723
98	0.000010	750	-0.006555	-88.237278
99	0.000000	750	-0.001285	-88.238563
Log marginal likelihood:	-88.238563
