Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.858951	-1.858951
1	0.950747	750	-1.836428	-3.695379
2	0.926679	750	-1.803704	-5.499083
3	0.902980	750	-1.777957	-7.277040
4	0.879648	750	-1.753493	-9.030534
5	0.856682	750	-1.728768	-10.759302
6	0.834079	750	-1.697926	-12.457228
7	0.811838	750	-1.668772	-14.126000
8	0.789957	750	-1.645762	-15.771762
9	0.768433	750	-1.618397	-17.390158
10	0.747266	750	-1.595345	-18.985503
11	0.726452	750	-1.568601	-20.554104
12	0.705989	750	-1.539217	-22.093321
13	0.685877	750	-1.515221	-23.608542
14	0.666112	750	-1.493277	-25.101819
15	0.646693	750	-1.462222	-26.564041
16	0.627618	750	-1.441673	-28.005714
17	0.608884	750	-1.416727	-29.422441
18	0.590490	750	-1.389497	-30.811938
19	0.572433	750	-1.364265	-32.176203
20	0.554712	750	-1.337924	-33.514127
21	0.537324	750	-1.319024	-34.833151
22	0.520268	750	-1.294390	-36.127541
23	0.503540	750	-1.271195	-37.398736
24	0.487139	750	-1.243002	-38.641738
25	0.471063	750	-1.223091	-39.864828
26	0.455310	750	-1.210842	-41.075670
27	0.439877	750	-1.173430	-42.249100
28	0.424762	750	-1.151266	-43.400366
29	0.409963	750	-1.130853	-44.531219
30	0.395478	750	-1.104103	-45.635322
31	0.381305	750	-1.089460	-46.724782
32	0.367440	750	-1.063445	-47.788227
33	0.353883	750	-1.028033	-48.816260
34	0.340630	750	-1.011445	-49.827705
35	0.327680	750	-0.990908	-50.818613
36	0.315030	750	-0.974129	-51.792742
37	0.302677	750	-0.952952	-52.745693
38	0.290619	750	-0.930127	-53.675820
39	0.278855	750	-0.913664	-54.589484
40	0.267381	750	-0.892334	-55.481818
41	0.256195	750	-0.863515	-56.345333
42	0.245294	750	-0.841305	-57.186638
43	0.234677	750	-0.834195	-58.020833
44	0.224340	750	-0.807145	-58.827978
45	0.214281	750	-0.787052	-59.615030
46	0.204498	750	-0.769307	-60.384337
47	0.194988	750	-0.745790	-61.130127
48	0.185749	750	-0.733733	-61.863860
49	0.176777	750	-0.706210	-62.570069
50	0.168070	750	-0.694082	-63.264151
51	0.159626	750	-0.682904	-63.947055
52	0.151441	750	-0.665759	-64.612814
53	0.143514	750	-0.632303	-65.245117
54	0.135841	750	-0.607358	-65.852475
55	0.128420	750	-0.599954	-66.452429
56	0.121247	750	-0.588422	-67.040852
57	0.114320	750	-0.563441	-67.604293
58	0.107637	750	-0.561228	-68.165521
59	0.101193	750	-0.527827	-68.693348
60	0.094986	750	-0.514162	-69.207510
61	0.089014	750	-0.493368	-69.700878
62	0.083273	750	-0.481617	-70.182494
63	0.077760	750	-0.470441	-70.652936
64	0.072472	750	-0.459669	-71.112604
65	0.067406	750	-0.439086	-71.551690
66	0.062558	750	-0.425696	-71.977386
67	0.057926	750	-0.409691	-72.387077
68	0.053506	750	-0.394433	-72.781510
69	0.049295	750	-0.377289	-73.158799
70	0.045289	750	-0.348680	-73.507479
71	0.041485	750	-0.337329	-73.844808
72	0.037880	750	-0.343782	-74.188589
73	0.034469	750	-0.314365	-74.502954
74	0.031250	750	-0.302181	-74.805135
75	0.028218	750	-0.280561	-75.085696
76	0.025370	750	-0.282785	-75.368481
77	0.022702	750	-0.247626	-75.616107
78	0.020209	750	-0.249352	-75.865458
79	0.017889	750	-0.226821	-76.092279
80	0.015736	750	-0.234375	-76.326654
81	0.013746	750	-0.209028	-76.535682
82	0.011916	750	-0.196750	-76.732433
83	0.010240	750	-0.173765	-76.906198
84	0.008714	750	-0.170371	-77.076569
85	0.007334	750	-0.156343	-77.232912
86	0.006093	750	-0.152139	-77.385051
87	0.004988	750	-0.127323	-77.512373
88	0.004013	750	-0.111076	-77.623450
89	0.003162	750	-0.102392	-77.725841
90	0.002430	750	-0.092072	-77.817914
91	0.001810	750	-0.075363	-77.893277
92	0.001296	750	-0.063138	-77.956416
93	0.000882	750	-0.065376	-78.021791
94	0.000559	750	-0.040398	-78.062189
95	0.000320	750	-0.029285	-78.091474
96	0.000156	750	-0.021220	-78.112694
97	0.000057	750	-0.014345	-78.127039
98	0.000010	750	-0.005912	-78.132951
99	0.000000	750	-0.001210	-78.134161
Log marginal likelihood:	-78.134161
