Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.735427	-1.735427
1	0.950747	750	-1.713161	-3.448588
2	0.926679	750	-1.684559	-5.133147
3	0.902980	750	-1.658240	-6.791387
4	0.879648	750	-1.632741	-8.424128
5	0.856682	750	-1.607416	-10.031544
6	0.834079	750	-1.582212	-11.613757
7	0.811838	750	-1.558194	-13.171951
8	0.789957	750	-1.534420	-14.706370
9	0.768433	750	-1.515274	-16.221644
10	0.747266	750	-1.493197	-17.714842
11	0.726452	750	-1.461432	-19.176274
12	0.705989	750	-1.439637	-20.615910
13	0.685877	750	-1.416553	-22.032463
14	0.666112	750	-1.388220	-23.420683
15	0.646693	750	-1.366589	-24.787273
16	0.627618	750	-1.347840	-26.135113
17	0.608884	750	-1.321748	-27.456860
18	0.590490	750	-1.298368	-28.755228
19	0.572433	750	-1.278006	-30.033233
20	0.554712	750	-1.249649	-31.282883
21	0.537324	750	-1.228730	-32.511613
22	0.520268	750	-1.216030	-33.727643
23	0.503540	750	-1.185813	-34.913456
24	0.487139	750	-1.165536	-36.078992
25	0.471063	750	-1.141826	-37.220818
26	0.455310	750	-1.115761	-38.336579
27	0.439877	750	-1.096463	-39.433041
28	0.424762	750	-1.072400	-40.505441
29	0.409963	750	-1.058045	-41.563486
30	0.395478	750	-1.035291	-42.598777
31	0.381305	750	-1.016170	-43.614947
32	0.367440	750	-0.992980	-44.607927
33	0.353883	750	-0.973662	-45.581589
34	0.340630	750	-0.949133	-46.530722
35	0.327680	750	-0.934701	-47.465423
36	0.315030	750	-0.907162	-48.372585
37	0.302677	750	-0.890148	-49.262733
38	0.290619	750	-0.869909	-50.132642
39	0.278855	750	-0.843689	-50.976331
40	0.267381	750	-0.829661	-51.805992
41	0.256195	750	-0.807530	-52.613521
42	0.245294	750	-0.793685	-53.407206
43	0.234677	750	-0.769432	-54.176638
44	0.224340	750	-0.747566	-54.924205
45	0.214281	750	-0.733888	-55.658093
46	0.204498	750	-0.727263	-56.385356
47	0.194988	750	-0.706592	-57.091948
48	0.185749	750	-0.670194	-57.762141
49	0.176777	750	-0.671112	-58.433254
50	0.168070	750	-0.638658	-59.071911
51	0.159626	750	-0.640129	-59.712040
52	0.151441	750	-0.608121	-60.320160
53	0.143514	750	-0.604357	-60.924518
54	0.135841	750	-0.578302	-61.502820
55	0.128420	750	-0.562922	-62.065742
56	0.121247	750	-0.541546	-62.607288
57	0.114320	750	-0.531178	-63.138467
58	0.107637	750	-0.515460	-63.653927
59	0.101193	750	-0.498462	-64.152388
60	0.094986	750	-0.491839	-64.644227
61	0.089014	750	-0.466789	-65.111016
62	0.083273	750	-0.450278	-65.561294
63	0.077760	750	-0.449802	-66.011096
64	0.072472	750	-0.412687	-66.423783
65	0.067406	750	-0.406766	-66.830549
66	0.062558	750	-0.379725	-67.210274
67	0.057926	750	-0.378129	-67.588403
68	0.053506	750	-0.359724	-67.948127
69	0.049295	750	-0.357095	-68.305222
70	0.045289	750	-0.349093	-68.654314
71	0.041485	750	-0.332987	-68.987302
72	0.037880	750	-0.320529	-69.307831
73	0.034469	750	-0.297475	-69.605306
74	0.031250	750	-0.292114	-69.897420
75	0.028218	750	-0.273665	-70.171085
76	0.025370	750	-0.259186	-70.430271
77	0.022702	750	-0.272219	-70.702490
78	0.020209	750	-0.238187	-70.940677
79	0.017889	750	-0.227586	-71.168264
80	0.015736	750	-0.220960	-71.389223
81	0.013746	750	-0.206882	-71.596105
82	0.011916	750	-0.188785	-71.784891
83	0.010240	750	-0.178910	-71.963801
84	0.008714	750	-0.161248	-72.125048
85	0.007334	750	-0.159707	-72.284755
86	0.006093	750	-0.151740	-72.436495
87	0.004988	750	-0.127498	-72.563993
88	0.004013	750	-0.126728	-72.690720
89	0.003162	750	-0.103775	-72.794495
90	0.002430	750	-0.089705	-72.884200
91	0.001810	750	-0.074591	-72.958792
92	0.001296	750	-0.067257	-73.026049
93	0.000882	750	-0.049444	-73.075492
94	0.000559	750	-0.038772	-73.114264
95	0.000320	750	-0.029734	-73.143998
96	0.000156	750	-0.020528	-73.164526
97	0.000057	750	-0.011915	-73.176441
98	0.000010	750	-0.006222	-73.182663
99	0.000000	750	-0.001245	-73.183908
Log marginal likelihood:	-73.183908
