Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.811390	-1.811390
1	0.950747	750	-1.778425	-3.589815
2	0.926679	750	-1.751776	-5.341591
3	0.902980	750	-1.717812	-7.059403
4	0.879648	750	-1.693959	-8.753362
5	0.856682	750	-1.680748	-10.434110
6	0.834079	750	-1.655904	-12.090014
7	0.811838	750	-1.623856	-13.713870
8	0.789957	750	-1.597575	-15.311445
9	0.768433	750	-1.574017	-16.885462
10	0.747266	750	-1.548009	-18.433471
11	0.726452	750	-1.527018	-19.960489
12	0.705989	750	-1.492529	-21.453018
13	0.685877	750	-1.482125	-22.935143
14	0.666112	750	-1.450272	-24.385415
15	0.646693	750	-1.429304	-25.814719
16	0.627618	750	-1.398424	-27.213143
17	0.608884	750	-1.373146	-28.586290
18	0.590490	750	-1.350562	-29.936852
19	0.572433	750	-1.322687	-31.259539
20	0.554712	750	-1.302904	-32.562443
21	0.537324	750	-1.277263	-33.839706
22	0.520268	750	-1.265091	-35.104797
23	0.503540	750	-1.234399	-36.339195
24	0.487139	750	-1.206901	-37.546096
25	0.471063	750	-1.188059	-38.734155
26	0.455310	750	-1.163982	-39.898136
27	0.439877	750	-1.147874	-41.046010
28	0.424762	750	-1.124478	-42.170488
29	0.409963	750	-1.098703	-43.269191
30	0.395478	750	-1.083325	-44.352516
31	0.381305	750	-1.057058	-45.409574
32	0.367440	750	-1.040804	-46.450378
33	0.353883	750	-1.015953	-47.466331
34	0.340630	750	-1.015106	-48.481437
35	0.327680	750	-0.967699	-49.449136
36	0.315030	750	-0.949896	-50.399032
37	0.302677	750	-0.933460	-51.332492
38	0.290619	750	-0.904027	-52.236520
39	0.278855	750	-0.882199	-53.118718
40	0.267381	750	-0.868263	-53.986982
41	0.256195	750	-0.861774	-54.848756
42	0.245294	750	-0.847853	-55.696608
43	0.234677	750	-0.812290	-56.508898
44	0.224340	750	-0.793593	-57.302491
45	0.214281	750	-0.771544	-58.074035
46	0.204498	750	-0.754130	-58.828164
47	0.194988	750	-0.727949	-59.556114
48	0.185749	750	-0.722949	-60.279062
49	0.176777	750	-0.702599	-60.981661
50	0.168070	750	-0.669786	-61.651447
51	0.159626	750	-0.678343	-62.329790
52	0.151441	750	-0.641257	-62.971047
53	0.143514	750	-0.629961	-63.601008
54	0.135841	750	-0.616593	-64.217601
55	0.128420	750	-0.610914	-64.828516
56	0.121247	750	-0.563228	-65.391744
57	0.114320	750	-0.551900	-65.943644
58	0.107637	750	-0.545144	-66.488788
59	0.101193	750	-0.541688	-67.030476
60	0.094986	750	-0.519318	-67.549794
61	0.089014	750	-0.492488	-68.042282
62	0.083273	750	-0.474464	-68.516746
63	0.077760	750	-0.460510	-68.977256
64	0.072472	750	-0.466843	-69.444099
65	0.067406	750	-0.428269	-69.872368
66	0.062558	750	-0.424755	-70.297123
67	0.057926	750	-0.419740	-70.716863
68	0.053506	750	-0.390997	-71.107860
69	0.049295	750	-0.366371	-71.474231
70	0.045289	750	-0.351355	-71.825586
71	0.041485	750	-0.340828	-72.166415
72	0.037880	750	-0.360729	-72.527144
73	0.034469	750	-0.329666	-72.856810
74	0.031250	750	-0.297033	-73.153843
75	0.028218	750	-0.297765	-73.451608
76	0.025370	750	-0.278805	-73.730413
77	0.022702	750	-0.269776	-74.000190
78	0.020209	750	-0.247925	-74.248114
79	0.017889	750	-0.227314	-74.475428
80	0.015736	750	-0.221299	-74.696727
81	0.013746	750	-0.198120	-74.894847
82	0.011916	750	-0.186087	-75.080934
83	0.010240	750	-0.166468	-75.247401
84	0.008714	750	-0.165670	-75.413071
85	0.007334	750	-0.147541	-75.560613
86	0.006093	750	-0.144256	-75.704868
87	0.004988	750	-0.125743	-75.830611
88	0.004013	750	-0.107872	-75.938484
89	0.003162	750	-0.091266	-76.029750
90	0.002430	750	-0.084390	-76.114140
91	0.001810	750	-0.069276	-76.183416
92	0.001296	750	-0.063696	-76.247112
93	0.000882	750	-0.058974	-76.306086
94	0.000559	750	-0.040240	-76.346326
95	0.000320	750	-0.029578	-76.375903
96	0.000156	750	-0.018138	-76.394041
97	0.000057	750	-0.011191	-76.405232
98	0.000010	750	-0.005333	-76.410565
99	0.000000	750	-0.001302	-76.411867
Log marginal likelihood:	-76.411867
