Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.861521	-1.861521
1	0.950747	750	-1.835506	-3.697027
2	0.926679	750	-1.809487	-5.506514
3	0.902980	750	-1.782218	-7.288732
4	0.879648	750	-1.750469	-9.039201
5	0.856682	750	-1.727976	-10.767177
6	0.834079	750	-1.702747	-12.469924
7	0.811838	750	-1.674428	-14.144352
8	0.789957	750	-1.641060	-15.785412
9	0.768433	750	-1.622988	-17.408400
10	0.747266	750	-1.592151	-19.000551
11	0.726452	750	-1.564920	-20.565472
12	0.705989	750	-1.539702	-22.105174
13	0.685877	750	-1.520209	-23.625383
14	0.666112	750	-1.495675	-25.121058
15	0.646693	750	-1.462900	-26.583958
16	0.627618	750	-1.438173	-28.022130
17	0.608884	750	-1.418701	-29.440831
18	0.590490	750	-1.390330	-30.831161
19	0.572433	750	-1.366617	-32.197778
20	0.554712	750	-1.337793	-33.535571
21	0.537324	750	-1.318942	-34.854513
22	0.520268	750	-1.289568	-36.144081
23	0.503540	750	-1.273698	-37.417779
24	0.487139	750	-1.247079	-38.664858
25	0.471063	750	-1.218680	-39.883538
26	0.455310	750	-1.201560	-41.085098
27	0.439877	750	-1.176715	-42.261813
28	0.424762	750	-1.152343	-43.414156
29	0.409963	750	-1.126567	-44.540723
30	0.395478	750	-1.109850	-45.650572
31	0.381305	750	-1.089065	-46.739637
32	0.367440	750	-1.061486	-47.801123
33	0.353883	750	-1.037851	-48.838973
34	0.340630	750	-1.011596	-49.850569
35	0.327680	750	-0.995073	-50.845642
36	0.315030	750	-0.972948	-51.818590
37	0.302677	750	-0.954760	-52.773350
38	0.290619	750	-0.929390	-53.702741
39	0.278855	750	-0.909080	-54.611820
40	0.267381	750	-0.889045	-55.500865
41	0.256195	750	-0.870240	-56.371105
42	0.245294	750	-0.850280	-57.221385
43	0.234677	750	-0.832625	-58.054010
44	0.224340	750	-0.809103	-58.863113
45	0.214281	750	-0.782961	-59.646074
46	0.204498	750	-0.768035	-60.414109
47	0.194988	750	-0.749131	-61.163239
48	0.185749	750	-0.726682	-61.889921
49	0.176777	750	-0.713214	-62.603135
50	0.168070	750	-0.684301	-63.287436
51	0.159626	750	-0.668742	-63.956179
52	0.151441	750	-0.650976	-64.607155
53	0.143514	750	-0.633405	-65.240560
54	0.135841	750	-0.610550	-65.851111
55	0.128420	750	-0.596694	-66.447805
56	0.121247	750	-0.594958	-67.042763
57	0.114320	750	-0.563476	-67.606239
58	0.107637	750	-0.555603	-68.161842
59	0.101193	750	-0.536881	-68.698724
60	0.094986	750	-0.515279	-69.214002
61	0.089014	750	-0.497010	-69.711012
62	0.083273	750	-0.489237	-70.200249
63	0.077760	750	-0.454240	-70.654489
64	0.072472	750	-0.440116	-71.094604
65	0.067406	750	-0.423634	-71.518239
66	0.062558	750	-0.418609	-71.936848
67	0.057926	750	-0.411620	-72.348469
68	0.053506	750	-0.391597	-72.740066
69	0.049295	750	-0.374884	-73.114950
70	0.045289	750	-0.350324	-73.465274
71	0.041485	750	-0.343298	-73.808572
72	0.037880	750	-0.329331	-74.137903
73	0.034469	750	-0.314672	-74.452575
74	0.031250	750	-0.291431	-74.744006
75	0.028218	750	-0.283356	-75.027361
76	0.025370	750	-0.276429	-75.303790
77	0.022702	750	-0.262001	-75.565791
78	0.020209	750	-0.252330	-75.818121
79	0.017889	750	-0.245141	-76.063261
80	0.015736	750	-0.220206	-76.283467
81	0.013746	750	-0.203633	-76.487099
82	0.011916	750	-0.202972	-76.690071
83	0.010240	750	-0.182787	-76.872859
84	0.008714	750	-0.170523	-77.043382
85	0.007334	750	-0.165719	-77.209100
86	0.006093	750	-0.143251	-77.352352
87	0.004988	750	-0.128608	-77.480959
88	0.004013	750	-0.126852	-77.607811
89	0.003162	750	-0.096170	-77.703981
90	0.002430	750	-0.099693	-77.803675
91	0.001810	750	-0.073137	-77.876811
92	0.001296	750	-0.068074	-77.944885
93	0.000882	750	-0.053733	-77.998618
94	0.000559	750	-0.041823	-78.040442
95	0.000320	750	-0.032335	-78.072777
96	0.000156	750	-0.021937	-78.094714
97	0.000057	750	-0.012811	-78.107525
98	0.000010	750	-0.005474	-78.112999
99	0.000000	750	-0.001286	-78.114284
Log marginal likelihood:	-78.114284
