Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.825610	-1.825610
1	0.950747	750	-1.814665	-3.640275
2	0.926679	750	-1.728750	-5.369025
3	0.902980	750	-1.755528	-7.124553
4	0.879648	750	-1.727428	-8.851981
5	0.856682	750	-1.687259	-10.539240
6	0.834079	750	-1.620136	-12.159376
7	0.811838	750	-1.715019	-13.874396
8	0.789957	750	-1.743768	-15.618163
9	0.768433	750	-1.706667	-17.324831
10	0.747266	750	-1.643067	-18.967898
11	0.726452	750	-1.626388	-20.594287
12	0.705989	750	-1.540504	-22.134791
13	0.685877	750	-1.523786	-23.658577
14	0.666112	750	-1.531108	-25.189684
15	0.646693	750	-1.519735	-26.709419
16	0.627618	750	-1.482231	-28.191650
17	0.608884	750	-1.510453	-29.702103
18	0.590490	750	-1.411798	-31.113900
19	0.572433	750	-1.439485	-32.553386
20	0.554712	750	-1.420795	-33.974180
21	0.537324	750	-1.399079	-35.373259
22	0.520268	750	-1.277930	-36.651189
23	0.503540	750	-1.335212	-37.986401
24	0.487139	750	-1.305690	-39.292091
25	0.471063	750	-1.254283	-40.546375
26	0.455310	750	-1.229542	-41.775917
27	0.439877	750	-1.218764	-42.994681
28	0.424762	750	-1.221537	-44.216218
29	0.409963	750	-1.160257	-45.376475
30	0.395478	750	-1.170902	-46.547377
31	0.381305	750	-1.154058	-47.701435
32	0.367440	750	-1.126330	-48.827765
33	0.353883	750	-1.072147	-49.899912
34	0.340630	750	-1.085276	-50.985188
35	0.327680	750	-1.047946	-52.033134
36	0.315030	750	-1.036260	-53.069394
37	0.302677	750	-1.014301	-54.083695
38	0.290619	750	-0.980091	-55.063786
39	0.278855	750	-0.953961	-56.017747
40	0.267381	750	-0.939225	-56.956972
41	0.256195	750	-0.919883	-57.876855
42	0.245294	750	-0.894088	-58.770943
43	0.234677	750	-0.874186	-59.645130
44	0.224340	750	-0.855863	-60.500992
45	0.214281	750	-0.833921	-61.334913
46	0.204498	750	-0.808336	-62.143249
47	0.194988	750	-0.787015	-62.930264
48	0.185749	750	-0.764776	-63.695040
49	0.176777	750	-0.746866	-64.441907
50	0.168070	750	-0.731199	-65.173106
51	0.159626	750	-0.706496	-65.879602
52	0.151441	750	-0.694653	-66.574255
53	0.143514	750	-0.664206	-67.238461
54	0.135841	750	-0.650429	-67.888890
55	0.128420	750	-0.630761	-68.519652
56	0.121247	750	-0.611447	-69.131099
57	0.114320	750	-0.589288	-69.720387
58	0.107637	750	-0.577412	-70.297799
59	0.101193	750	-0.556018	-70.853817
60	0.094986	750	-0.530222	-71.384040
61	0.089014	750	-0.522999	-71.907039
62	0.083273	750	-0.509174	-72.416212
63	0.077760	750	-0.482793	-72.899006
64	0.072472	750	-0.466139	-73.365145
65	0.067406	750	-0.457101	-73.822246
66	0.062558	750	-0.429307	-74.251553
67	0.057926	750	-0.409323	-74.660876
68	0.053506	750	-0.404268	-75.065144
69	0.049295	750	-0.389099	-75.454243
70	0.045289	750	-0.371684	-75.825927
71	0.041485	750	-0.358390	-76.184316
72	0.037880	750	-0.340955	-76.525272
73	0.034469	750	-0.315362	-76.840634
74	0.031250	750	-0.319091	-77.159725
75	0.028218	750	-0.306289	-77.466014
76	0.025370	750	-0.284716	-77.750730
77	0.022702	750	-0.265490	-78.016219
78	0.020209	750	-0.261021	-78.277240
79	0.017889	750	-0.239442	-78.516682
80	0.015736	750	-0.230294	-78.746976
81	0.013746	750	-0.205541	-78.952517
82	0.011916	750	-0.199529	-79.152046
83	0.010240	750	-0.188014	-79.340060
84	0.008714	750	-0.173824	-79.513884
85	0.007334	750	-0.167122	-79.681007
86	0.006093	750	-0.147171	-79.828178
87	0.004988	750	-0.135791	-79.963968
88	0.004013	750	-0.119963	-80.083932
89	0.003162	750	-0.101126	-80.185058
90	0.002430	750	-0.089152	-80.274210
91	0.001810	750	-0.069924	-80.344133
92	0.001296	750	-0.056983	-80.401117
93	0.000882	750	-0.049234	-80.450351
94	0.000559	750	-0.035756	-80.486107
95	0.000320	750	-0.028392	-80.514499
96	0.000156	750	-0.019665	-80.534164
97	0.000057	750	-0.012449	-80.546613
98	0.000010	750	-0.005579	-80.552192
99	0.000000	750	-0.001231	-80.553423
Log marginal likelihood:	-80.553423
