Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.738089	-1.738089
1	0.950747	750	-1.713013	-3.451102
2	0.926679	750	-1.685425	-5.136527
3	0.902980	750	-1.656530	-6.793057
4	0.879648	750	-1.632656	-8.425713
5	0.856682	750	-1.607340	-10.033053
6	0.834079	750	-1.597765	-11.630817
7	0.811838	750	-1.561238	-13.192055
8	0.789957	750	-1.535653	-14.727708
9	0.768433	750	-1.512111	-16.239819
10	0.747266	750	-1.488022	-17.727841
11	0.726452	750	-1.463188	-19.191030
12	0.705989	750	-1.435681	-20.626711
13	0.685877	750	-1.418285	-22.044997
14	0.666112	750	-1.393929	-23.438926
15	0.646693	750	-1.366031	-24.804957
16	0.627618	750	-1.346844	-26.151801
17	0.608884	750	-1.321635	-27.473435
18	0.590490	750	-1.295460	-28.768896
19	0.572433	750	-1.269250	-30.038146
20	0.554712	750	-1.252575	-31.290721
21	0.537324	750	-1.230243	-32.520964
22	0.520268	750	-1.205146	-33.726110
23	0.503540	750	-1.184575	-34.910685
24	0.487139	750	-1.161915	-36.072600
25	0.471063	750	-1.141405	-37.214005
26	0.455310	750	-1.113517	-38.327522
27	0.439877	750	-1.097894	-39.425416
28	0.424762	750	-1.078394	-40.503810
29	0.409963	750	-1.051686	-41.555496
30	0.395478	750	-1.028522	-42.584018
31	0.381305	750	-1.008352	-43.592369
32	0.367440	750	-0.984989	-44.577358
33	0.353883	750	-0.966853	-45.544211
34	0.340630	750	-0.951360	-46.495571
35	0.327680	750	-0.931981	-47.427552
36	0.315030	750	-0.911809	-48.339361
37	0.302677	750	-0.885560	-49.224921
38	0.290619	750	-0.868733	-50.093654
39	0.278855	750	-0.854300	-50.947953
40	0.267381	750	-0.825334	-51.773287
41	0.256195	750	-0.813200	-52.586487
42	0.245294	750	-0.793521	-53.380008
43	0.234677	750	-0.771244	-54.151252
44	0.224340	750	-0.750978	-54.902230
45	0.214281	750	-0.738689	-55.640920
46	0.204498	750	-0.723487	-56.364407
47	0.194988	750	-0.700351	-57.064759
48	0.185749	750	-0.692551	-57.757310
49	0.176777	750	-0.652784	-58.410094
50	0.168070	750	-0.652482	-59.062576
51	0.159626	750	-0.625571	-59.688147
52	0.151441	750	-0.617514	-60.305660
53	0.143514	750	-0.593387	-60.899047
54	0.135841	750	-0.579568	-61.478616
55	0.128420	750	-0.566170	-62.044786
56	0.121247	750	-0.541520	-62.586305
57	0.114320	750	-0.530302	-63.116607
58	0.107637	750	-0.500497	-63.617104
59	0.101193	750	-0.492926	-64.110030
60	0.094986	750	-0.481677	-64.591707
61	0.089014	750	-0.471252	-65.062959
62	0.083273	750	-0.455546	-65.518505
63	0.077760	750	-0.445740	-65.964245
64	0.072472	750	-0.422851	-66.387096
65	0.067406	750	-0.396461	-66.783557
66	0.062558	750	-0.390124	-67.173681
67	0.057926	750	-0.378013	-67.551695
68	0.053506	750	-0.362371	-67.914066
69	0.049295	750	-0.348130	-68.262196
70	0.045289	750	-0.334199	-68.596395
71	0.041485	750	-0.338038	-68.934432
72	0.037880	750	-0.310317	-69.244749
73	0.034469	750	-0.299901	-69.544650
74	0.031250	750	-0.308228	-69.852878
75	0.028218	750	-0.284875	-70.137752
76	0.025370	750	-0.282404	-70.420156
77	0.022702	750	-0.249272	-70.669428
78	0.020209	750	-0.238352	-70.907779
79	0.017889	750	-0.240775	-71.148554
80	0.015736	750	-0.205412	-71.353967
81	0.013746	750	-0.201620	-71.555587
82	0.011916	750	-0.192442	-71.748028
83	0.010240	750	-0.183014	-71.931042
84	0.008714	750	-0.162539	-72.093581
85	0.007334	750	-0.145993	-72.239574
86	0.006093	750	-0.133270	-72.372844
87	0.004988	750	-0.129540	-72.502384
88	0.004013	750	-0.118881	-72.621265
89	0.003162	750	-0.098988	-72.720253
90	0.002430	750	-0.094943	-72.815196
91	0.001810	750	-0.079941	-72.895137
92	0.001296	750	-0.070004	-72.965141
93	0.000882	750	-0.052135	-73.017277
94	0.000559	750	-0.041707	-73.058984
95	0.000320	750	-0.027526	-73.086509
96	0.000156	750	-0.021484	-73.107993
97	0.000057	750	-0.012847	-73.120840
98	0.000010	750	-0.006257	-73.127098
99	0.000000	750	-0.001348	-73.128445
Log marginal likelihood:	-73.128445
