Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.991457	-1.991457
1	0.950747	750	-1.968622	-3.960078
2	0.926679	750	-1.935178	-5.895256
3	0.902980	750	-1.943235	-7.838491
4	0.879648	750	-1.949202	-9.787693
5	0.856682	750	-1.849044	-11.636737
6	0.834079	750	-1.873452	-13.510189
7	0.811838	750	-1.809577	-15.319767
8	0.789957	750	-1.906979	-17.226745
9	0.768433	750	-1.885954	-19.112699
10	0.747266	750	-1.852101	-20.964800
11	0.726452	750	-1.749078	-22.713878
12	0.705989	750	-1.695739	-24.409617
13	0.685877	750	-1.630886	-26.040502
14	0.666112	750	-1.700462	-27.740965
15	0.646693	750	-1.593857	-29.334821
16	0.627618	750	-1.556234	-30.891055
17	0.608884	750	-1.627178	-32.518233
18	0.590490	750	-1.580155	-34.098388
19	0.572433	750	-1.582089	-35.680477
20	0.554712	750	-1.478945	-37.159422
21	0.537324	750	-1.476320	-38.635742
22	0.520268	750	-1.501893	-40.137635
23	0.503540	750	-1.480805	-41.618440
24	0.487139	750	-1.389284	-43.007724
25	0.471063	750	-1.386542	-44.394266
26	0.455310	750	-1.361894	-45.756160
27	0.439877	750	-1.351313	-47.107474
28	0.424762	750	-1.336753	-48.444227
29	0.409963	750	-1.313729	-49.757956
30	0.395478	750	-1.287199	-51.045155
31	0.381305	750	-1.254311	-52.299466
32	0.367440	750	-1.224412	-53.523878
33	0.353883	750	-1.174368	-54.698246
34	0.340630	750	-1.174992	-55.873238
35	0.327680	750	-1.152865	-57.026103
36	0.315030	750	-1.127090	-58.153193
37	0.302677	750	-1.104424	-59.257616
38	0.290619	750	-1.073359	-60.330976
39	0.278855	750	-1.058239	-61.389215
40	0.267381	750	-1.023349	-62.412564
41	0.256195	750	-1.008880	-63.421444
42	0.245294	750	-0.976946	-64.398389
43	0.234677	750	-0.949563	-65.347952
44	0.224340	750	-0.923076	-66.271028
45	0.214281	750	-0.907270	-67.178297
46	0.204498	750	-0.882642	-68.060939
47	0.194988	750	-0.865597	-68.926536
48	0.185749	750	-0.839927	-69.766463
49	0.176777	750	-0.813108	-70.579570
50	0.168070	750	-0.797633	-71.377203
51	0.159626	750	-0.767879	-72.145082
52	0.151441	750	-0.749180	-72.894262
53	0.143514	750	-0.728542	-73.622804
54	0.135841	750	-0.709171	-74.331975
55	0.128420	750	-0.681306	-75.013281
56	0.121247	750	-0.662580	-75.675861
57	0.114320	750	-0.648020	-76.323882
58	0.107637	750	-0.625714	-76.949595
59	0.101193	750	-0.598046	-77.547642
60	0.094986	750	-0.583121	-78.130763
61	0.089014	750	-0.572173	-78.702936
62	0.083273	750	-0.552429	-79.255365
63	0.077760	750	-0.522176	-79.777541
64	0.072472	750	-0.519869	-80.297410
65	0.067406	750	-0.485515	-80.782925
66	0.062558	750	-0.478171	-81.261095
67	0.057926	750	-0.450285	-81.711381
68	0.053506	750	-0.437354	-82.148735
69	0.049295	750	-0.424231	-82.572966
70	0.045289	750	-0.400572	-82.973539
71	0.041485	750	-0.390975	-83.364514
72	0.037880	750	-0.362703	-83.727217
73	0.034469	750	-0.349033	-84.076250
74	0.031250	750	-0.331905	-84.408155
75	0.028218	750	-0.308713	-84.716868
76	0.025370	750	-0.300632	-85.017501
77	0.022702	750	-0.296492	-85.313992
78	0.020209	750	-0.275779	-85.589772
79	0.017889	750	-0.258903	-85.848674
80	0.015736	750	-0.233678	-86.082353
81	0.013746	750	-0.219252	-86.301605
82	0.011916	750	-0.202359	-86.503964
83	0.010240	750	-0.199344	-86.703308
84	0.008714	750	-0.183381	-86.886689
85	0.007334	750	-0.158086	-87.044775
86	0.006093	750	-0.143859	-87.188634
87	0.004988	750	-0.131015	-87.319649
88	0.004013	750	-0.116175	-87.435823
89	0.003162	750	-0.098701	-87.534524
90	0.002430	750	-0.092052	-87.626576
91	0.001810	750	-0.074079	-87.700655
92	0.001296	750	-0.064042	-87.764697
93	0.000882	750	-0.055150	-87.819847
94	0.000559	750	-0.038767	-87.858614
95	0.000320	750	-0.031629	-87.890244
96	0.000156	750	-0.021506	-87.911750
97	0.000057	750	-0.012190	-87.923940
98	0.000010	750	-0.005829	-87.929769
99	0.000000	750	-0.001423	-87.931192
Log marginal likelihood:	-87.931192
