Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.696690	-1.696690
1	0.950747	750	-1.686905	-3.383595
2	0.926679	750	-1.663468	-5.047063
3	0.902980	750	-1.626462	-6.673525
4	0.879648	750	-1.617939	-8.291464
5	0.856682	750	-1.593486	-9.884950
6	0.834079	750	-1.561226	-11.446175
7	0.811838	750	-1.541202	-12.987378
8	0.789957	750	-1.515444	-14.502822
9	0.768433	750	-1.493658	-15.996480
10	0.747266	750	-1.461774	-17.458254
11	0.726452	750	-1.448026	-18.906281
12	0.705989	750	-1.422184	-20.328465
13	0.685877	750	-1.386333	-21.714798
14	0.666112	750	-1.379068	-23.093866
15	0.646693	750	-1.343629	-24.437495
16	0.627618	750	-1.330221	-25.767716
17	0.608884	750	-1.299374	-27.067090
18	0.590490	750	-1.286147	-28.353237
19	0.572433	750	-1.260230	-29.613467
20	0.554712	750	-1.253067	-30.866534
21	0.537324	750	-1.219287	-32.085821
22	0.520268	750	-1.202784	-33.288606
23	0.503540	750	-1.179386	-34.467992
24	0.487139	750	-1.163468	-35.631459
25	0.471063	750	-1.130502	-36.761962
26	0.455310	750	-1.101559	-37.863520
27	0.439877	750	-1.080929	-38.944449
28	0.424762	750	-1.069706	-40.014156
29	0.409963	750	-1.052366	-41.066522
30	0.395478	750	-1.032768	-42.099290
31	0.381305	750	-1.023608	-43.122898
32	0.367440	750	-1.000163	-44.123060
33	0.353883	750	-0.967470	-45.090530
34	0.340630	750	-0.955179	-46.045709
35	0.327680	750	-0.927646	-46.973355
36	0.315030	750	-0.919863	-47.893219
37	0.302677	750	-0.903504	-48.796723
38	0.290619	750	-0.877891	-49.674614
39	0.278855	750	-0.869907	-50.544520
40	0.267381	750	-0.832360	-51.376880
41	0.256195	750	-0.827500	-52.204380
42	0.245294	750	-0.793447	-52.997827
43	0.234677	750	-0.789223	-53.787050
44	0.224340	750	-0.772955	-54.560006
45	0.214281	750	-0.726642	-55.286648
46	0.204498	750	-0.718757	-56.005404
47	0.194988	750	-0.733622	-56.739027
48	0.185749	750	-0.707668	-57.446695
49	0.176777	750	-0.667761	-58.114456
50	0.168070	750	-0.663285	-58.777741
51	0.159626	750	-0.628670	-59.406411
52	0.151441	750	-0.628440	-60.034851
53	0.143514	750	-0.613698	-60.648550
54	0.135841	750	-0.611058	-61.259608
55	0.128420	750	-0.591066	-61.850674
56	0.121247	750	-0.554825	-62.405499
57	0.114320	750	-0.547221	-62.952720
58	0.107637	750	-0.521545	-63.474265
59	0.101193	750	-0.527785	-64.002050
60	0.094986	750	-0.504516	-64.506565
61	0.089014	750	-0.479274	-64.985840
62	0.083273	750	-0.478783	-65.464623
63	0.077760	750	-0.460683	-65.925306
64	0.072472	750	-0.421231	-66.346537
65	0.067406	750	-0.429862	-66.776399
66	0.062558	750	-0.412491	-67.188890
67	0.057926	750	-0.381400	-67.570290
68	0.053506	750	-0.392223	-67.962513
69	0.049295	750	-0.353807	-68.316321
70	0.045289	750	-0.368317	-68.684637
71	0.041485	750	-0.357198	-69.041835
72	0.037880	750	-0.313346	-69.355181
73	0.034469	750	-0.298284	-69.653465
74	0.031250	750	-0.301408	-69.954872
75	0.028218	750	-0.287800	-70.242673
76	0.025370	750	-0.278368	-70.521041
77	0.022702	750	-0.264386	-70.785427
78	0.020209	750	-0.245174	-71.030600
79	0.017889	750	-0.228380	-71.258980
80	0.015736	750	-0.223641	-71.482621
81	0.013746	750	-0.202760	-71.685381
82	0.011916	750	-0.185361	-71.870742
83	0.010240	750	-0.203381	-72.074124
84	0.008714	750	-0.162909	-72.237033
85	0.007334	750	-0.157468	-72.394501
86	0.006093	750	-0.144795	-72.539296
87	0.004988	750	-0.131588	-72.670884
88	0.004013	750	-0.119214	-72.790097
89	0.003162	750	-0.091756	-72.881853
90	0.002430	750	-0.083353	-72.965206
91	0.001810	750	-0.071577	-73.036784
92	0.001296	750	-0.058985	-73.095769
93	0.000882	750	-0.051834	-73.147603
94	0.000559	750	-0.039831	-73.187435
95	0.000320	750	-0.026434	-73.213868
96	0.000156	750	-0.020778	-73.234647
97	0.000057	750	-0.012314	-73.246961
98	0.000010	750	-0.005819	-73.252780
99	0.000000	750	-0.001193	-73.253973
Log marginal likelihood:	-73.253973
