Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-2.121327	-2.121327
1	0.950747	750	-2.139420	-4.260748
2	0.926679	750	-2.107784	-6.368532
3	0.902980	750	-2.078569	-8.447101
4	0.879648	750	-2.047740	-10.494841
5	0.856682	750	-2.015261	-12.510102
6	0.834079	750	-1.980158	-14.490259
7	0.811838	750	-1.964473	-16.454732
8	0.789957	750	-1.921681	-18.376414
9	0.768433	750	-1.875069	-20.251482
10	0.747266	750	-1.852426	-22.103909
11	0.726452	750	-1.828227	-23.932136
12	0.705989	750	-1.800112	-25.732248
13	0.685877	750	-1.771300	-27.503548
14	0.666112	750	-1.748450	-29.251998
15	0.646693	750	-1.714123	-30.966121
16	0.627618	750	-1.678508	-32.644629
17	0.608884	750	-1.656650	-34.301279
18	0.590490	750	-1.626511	-35.927790
19	0.572433	750	-1.595196	-37.522986
20	0.554712	750	-1.574472	-39.097458
21	0.537324	750	-1.536058	-40.633517
22	0.520268	750	-1.520767	-42.154283
23	0.503540	750	-1.487925	-43.642208
24	0.487139	750	-1.451406	-45.093614
25	0.471063	750	-1.438695	-46.532308
26	0.455310	750	-1.403952	-47.936261
27	0.439877	750	-1.378110	-49.314370
28	0.424762	750	-1.348821	-50.663191
29	0.409963	750	-1.321456	-51.984647
30	0.395478	750	-1.284684	-53.269332
31	0.381305	750	-1.274991	-54.544323
32	0.367440	750	-1.253808	-55.798131
33	0.353883	750	-1.214433	-57.012564
34	0.340630	750	-1.199924	-58.212488
35	0.327680	750	-1.175926	-59.388414
36	0.315030	750	-1.134334	-60.522747
37	0.302677	750	-1.110701	-61.633448
38	0.290619	750	-1.104528	-62.737976
39	0.278855	750	-1.071910	-63.809886
40	0.267381	750	-1.036770	-64.846657
41	0.256195	750	-1.023480	-65.870136
42	0.245294	750	-0.988805	-66.858941
43	0.234677	750	-0.974454	-67.833395
44	0.224340	750	-0.951276	-68.784671
45	0.214281	750	-0.931355	-69.716026
46	0.204498	750	-0.903787	-70.619813
47	0.194988	750	-0.872771	-71.492583
48	0.185749	750	-0.861944	-72.354527
49	0.176777	750	-0.824873	-73.179400
50	0.168070	750	-0.804177	-73.983577
51	0.159626	750	-0.791242	-74.774819
52	0.151441	750	-0.763529	-75.538348
53	0.143514	750	-0.732851	-76.271200
54	0.135841	750	-0.731237	-77.002436
55	0.128420	750	-0.701591	-77.704027
56	0.121247	750	-0.675158	-78.379185
57	0.114320	750	-0.660210	-79.039394
58	0.107637	750	-0.638847	-79.678241
59	0.101193	750	-0.614643	-80.292884
60	0.094986	750	-0.597349	-80.890233
61	0.089014	750	-0.568458	-81.458691
62	0.083273	750	-0.555284	-82.013975
63	0.077760	750	-0.535661	-82.549637
64	0.072472	750	-0.533314	-83.082950
65	0.067406	750	-0.511017	-83.593967
66	0.062558	750	-0.485942	-84.079909
67	0.057926	750	-0.453944	-84.533854
68	0.053506	750	-0.446788	-84.980642
69	0.049295	750	-0.425912	-85.406554
70	0.045289	750	-0.400481	-85.807035
71	0.041485	750	-0.394181	-86.201216
72	0.037880	750	-0.392985	-86.594201
73	0.034469	750	-0.353891	-86.948092
74	0.031250	750	-0.344424	-87.292516
75	0.028218	750	-0.317292	-87.609809
76	0.025370	750	-0.299180	-87.908989
77	0.022702	750	-0.271885	-88.180874
78	0.020209	750	-0.262757	-88.443631
79	0.017889	750	-0.246602	-88.690233
80	0.015736	750	-0.223487	-88.913720
81	0.013746	750	-0.213907	-89.127627
82	0.011916	750	-0.199887	-89.327513
83	0.010240	750	-0.183192	-89.510706
84	0.008714	750	-0.180998	-89.691704
85	0.007334	750	-0.151687	-89.843391
86	0.006093	750	-0.133270	-89.976660
87	0.004988	750	-0.121584	-90.098244
88	0.004013	750	-0.120625	-90.218869
89	0.003162	750	-0.095792	-90.314661
90	0.002430	750	-0.089933	-90.404594
91	0.001810	750	-0.069515	-90.474109
92	0.001296	750	-0.057253	-90.531362
93	0.000882	750	-0.048863	-90.580225
94	0.000559	750	-0.038381	-90.618606
95	0.000320	750	-0.025038	-90.643644
96	0.000156	750	-0.019050	-90.662695
97	0.000057	750	-0.011526	-90.674221
98	0.000010	750	-0.005278	-90.679499
99	0.000000	750	-0.001225	-90.680724
Log marginal likelihood:	-90.680724
