Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.809536	-1.809536
1	0.950747	750	-1.779852	-3.589388
2	0.926679	750	-1.749429	-5.338817
3	0.902980	750	-1.725307	-7.064125
4	0.879648	750	-1.698783	-8.762907
5	0.856682	750	-1.675685	-10.438592
6	0.834079	750	-1.645478	-12.084070
7	0.811838	750	-1.624186	-13.708257
8	0.789957	750	-1.591061	-15.299317
9	0.768433	750	-1.572696	-16.872013
10	0.747266	750	-1.545632	-18.417646
11	0.726452	750	-1.519291	-19.936937
12	0.705989	750	-1.500144	-21.437081
13	0.685877	750	-1.470941	-22.908022
14	0.666112	750	-1.452092	-24.360114
15	0.646693	750	-1.421865	-25.781979
16	0.627618	750	-1.392832	-27.174811
17	0.608884	750	-1.382516	-28.557327
18	0.590490	750	-1.350196	-29.907523
19	0.572433	750	-1.335776	-31.243299
20	0.554712	750	-1.304764	-32.548063
21	0.537324	750	-1.286829	-33.834892
22	0.520268	750	-1.257223	-35.092115
23	0.503540	750	-1.232378	-36.324493
24	0.487139	750	-1.210374	-37.534867
25	0.471063	750	-1.186138	-38.721005
26	0.455310	750	-1.172415	-39.893420
27	0.439877	750	-1.148793	-41.042212
28	0.424762	750	-1.126126	-42.168339
29	0.409963	750	-1.104386	-43.272724
30	0.395478	750	-1.080753	-44.353477
31	0.381305	750	-1.049857	-45.403334
32	0.367440	750	-1.032959	-46.436292
33	0.353883	750	-1.008280	-47.444573
34	0.340630	750	-0.994700	-48.439273
35	0.327680	750	-0.975041	-49.414314
36	0.315030	750	-0.946275	-50.360589
37	0.302677	750	-0.937289	-51.297878
38	0.290619	750	-0.911617	-52.209495
39	0.278855	750	-0.886679	-53.096174
40	0.267381	750	-0.878723	-53.974897
41	0.256195	750	-0.844257	-54.819154
42	0.245294	750	-0.823039	-55.642193
43	0.234677	750	-0.814051	-56.456243
44	0.224340	750	-0.792155	-57.248398
45	0.214281	750	-0.769444	-58.017842
46	0.204498	750	-0.755058	-58.772900
47	0.194988	750	-0.734651	-59.507551
48	0.185749	750	-0.723003	-60.230554
49	0.176777	750	-0.705017	-60.935571
50	0.168070	750	-0.683377	-61.618948
51	0.159626	750	-0.650690	-62.269638
52	0.151441	750	-0.651225	-62.920863
53	0.143514	750	-0.629916	-63.550779
54	0.135841	750	-0.609144	-64.159924
55	0.128420	750	-0.605684	-64.765608
56	0.121247	750	-0.592247	-65.357855
57	0.114320	750	-0.566411	-65.924266
58	0.107637	750	-0.531393	-66.455660
59	0.101193	750	-0.529140	-66.984800
60	0.094986	750	-0.521357	-67.506157
61	0.089014	750	-0.490066	-67.996223
62	0.083273	750	-0.491907	-68.488129
63	0.077760	750	-0.476004	-68.964133
64	0.072472	750	-0.440847	-69.404980
65	0.067406	750	-0.430065	-69.835045
66	0.062558	750	-0.425120	-70.260164
67	0.057926	750	-0.396163	-70.656327
68	0.053506	750	-0.378734	-71.035061
69	0.049295	750	-0.382400	-71.417461
70	0.045289	750	-0.355676	-71.773137
71	0.041485	750	-0.349198	-72.122335
72	0.037880	750	-0.335549	-72.457884
73	0.034469	750	-0.323652	-72.781536
74	0.031250	750	-0.303704	-73.085240
75	0.028218	750	-0.293809	-73.379048
76	0.025370	750	-0.282137	-73.661186
77	0.022702	750	-0.248983	-73.910169
78	0.020209	750	-0.250976	-74.161145
79	0.017889	750	-0.262249	-74.423394
80	0.015736	750	-0.217924	-74.641318
81	0.013746	750	-0.219218	-74.860535
82	0.011916	750	-0.194914	-75.055449
83	0.010240	750	-0.176480	-75.231930
84	0.008714	750	-0.167895	-75.399825
85	0.007334	750	-0.150967	-75.550792
86	0.006093	750	-0.132801	-75.683593
87	0.004988	750	-0.128496	-75.812089
88	0.004013	750	-0.120886	-75.932976
89	0.003162	750	-0.100998	-76.033973
90	0.002430	750	-0.081419	-76.115392
91	0.001810	750	-0.076565	-76.191957
92	0.001296	750	-0.061799	-76.253756
93	0.000882	750	-0.046305	-76.300061
94	0.000559	750	-0.036037	-76.336098
95	0.000320	750	-0.029151	-76.365249
96	0.000156	750	-0.018552	-76.383801
97	0.000057	750	-0.011113	-76.394915
98	0.000010	750	-0.005012	-76.399926
99	0.000000	750	-0.001186	-76.401113
Log marginal likelihood:	-76.401113
