Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.987993	-1.987993
1	0.950747	750	-1.821573	-3.809566
2	0.926679	750	-1.924988	-5.734554
3	0.902980	750	-1.893983	-7.628537
4	0.879648	750	-1.858725	-9.487262
5	0.856682	750	-1.854279	-11.341541
6	0.834079	750	-1.810795	-13.152336
7	0.811838	750	-1.777919	-14.930255
8	0.789957	750	-1.732993	-16.663248
9	0.768433	750	-1.724636	-18.387884
10	0.747266	750	-1.703956	-20.091840
11	0.726452	750	-1.683564	-21.775404
12	0.705989	750	-1.652987	-23.428392
13	0.685877	750	-1.617055	-25.045446
14	0.666112	750	-1.589330	-26.634776
15	0.646693	750	-1.557330	-28.192106
16	0.627618	750	-1.539784	-29.731891
17	0.608884	750	-1.510969	-31.242860
18	0.590490	750	-1.488703	-32.731564
19	0.572433	750	-1.468824	-34.200387
20	0.554712	750	-1.431829	-35.632217
21	0.537324	750	-1.409874	-37.042091
22	0.520268	750	-1.385403	-38.427494
23	0.503540	750	-1.354639	-39.782132
24	0.487139	750	-1.339322	-41.121454
25	0.471063	750	-1.300764	-42.422218
26	0.455310	750	-1.292357	-43.714575
27	0.439877	750	-1.251533	-44.966107
28	0.424762	750	-1.232550	-46.198657
29	0.409963	750	-1.222829	-47.421486
30	0.395478	750	-1.184928	-48.606414
31	0.381305	750	-1.173460	-49.779874
32	0.367440	750	-1.136161	-50.916035
33	0.353883	750	-1.106757	-52.022792
34	0.340630	750	-1.089897	-53.112688
35	0.327680	750	-1.074987	-54.187676
36	0.315030	750	-1.042121	-55.229797
37	0.302677	750	-1.023441	-56.253238
38	0.290619	750	-0.994051	-57.247289
39	0.278855	750	-0.960689	-58.207978
40	0.267381	750	-0.954237	-59.162215
41	0.256195	750	-0.936558	-60.098772
42	0.245294	750	-0.912867	-61.011639
43	0.234677	750	-0.894724	-61.906364
44	0.224340	750	-0.861038	-62.767401
45	0.214281	750	-0.842470	-63.609871
46	0.204498	750	-0.814589	-64.424460
47	0.194988	750	-0.805134	-65.229594
48	0.185749	750	-0.776692	-66.006286
49	0.176777	750	-0.766795	-66.773081
50	0.168070	750	-0.737218	-67.510299
51	0.159626	750	-0.727098	-68.237397
52	0.151441	750	-0.701613	-68.939010
53	0.143514	750	-0.695431	-69.634440
54	0.135841	750	-0.668443	-70.302884
55	0.128420	750	-0.642482	-70.945366
56	0.121247	750	-0.621701	-71.567067
57	0.114320	750	-0.622888	-72.189955
58	0.107637	750	-0.588418	-72.778373
59	0.101193	750	-0.570843	-73.349216
60	0.094986	750	-0.559882	-73.909098
61	0.089014	750	-0.526345	-74.435443
62	0.083273	750	-0.527428	-74.962871
63	0.077760	750	-0.486310	-75.449181
64	0.072472	750	-0.481374	-75.930556
65	0.067406	750	-0.455882	-76.386437
66	0.062558	750	-0.442201	-76.828639
67	0.057926	750	-0.412774	-77.241413
68	0.053506	750	-0.417902	-77.659316
69	0.049295	750	-0.391827	-78.051143
70	0.045289	750	-0.363362	-78.414505
71	0.041485	750	-0.364459	-78.778964
72	0.037880	750	-0.352430	-79.131394
73	0.034469	750	-0.376205	-79.507599
74	0.031250	750	-0.315431	-79.823030
75	0.028218	750	-0.282822	-80.105852
76	0.025370	750	-0.275621	-80.381474
77	0.022702	750	-0.257884	-80.639357
78	0.020209	750	-0.246754	-80.886111
79	0.017889	750	-0.246718	-81.132829
80	0.015736	750	-0.206306	-81.339135
81	0.013746	750	-0.208240	-81.547374
82	0.011916	750	-0.190968	-81.738342
83	0.010240	750	-0.184490	-81.922832
84	0.008714	750	-0.171322	-82.094154
85	0.007334	750	-0.149632	-82.243786
86	0.006093	750	-0.132589	-82.376376
87	0.004988	750	-0.123683	-82.500058
88	0.004013	750	-0.101997	-82.602056
89	0.003162	750	-0.100328	-82.702383
90	0.002430	750	-0.078420	-82.780803
91	0.001810	750	-0.068024	-82.848827
92	0.001296	750	-0.058244	-82.907071
93	0.000882	750	-0.046646	-82.953717
94	0.000559	750	-0.040471	-82.994188
95	0.000320	750	-0.028812	-83.023000
96	0.000156	750	-0.020692	-83.043692
97	0.000057	750	-0.011498	-83.055191
98	0.000010	750	-0.005344	-83.060534
99	0.000000	750	-0.001046	-83.061580
Log marginal likelihood:	-83.061580
