Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-2.170108	-2.170108
1	0.950747	750	-2.131915	-4.302023
2	0.926679	750	-2.103002	-6.405025
3	0.902980	750	-2.075013	-8.480038
4	0.879648	750	-2.037353	-10.517391
5	0.856682	750	-2.014665	-12.532056
6	0.834079	750	-1.981114	-14.513170
7	0.811838	750	-1.952560	-16.465730
8	0.789957	750	-1.931932	-18.397662
9	0.768433	750	-1.884172	-20.281834
10	0.747266	750	-1.857540	-22.139374
11	0.726452	750	-1.836285	-23.975659
12	0.705989	750	-1.804916	-25.780575
13	0.685877	750	-1.775333	-27.555908
14	0.666112	750	-1.751727	-29.307634
15	0.646693	750	-1.712803	-31.020437
16	0.627618	750	-1.684056	-32.704493
17	0.608884	750	-1.665458	-34.369951
18	0.590490	750	-1.626518	-35.996469
19	0.572433	750	-1.589545	-37.586014
20	0.554712	750	-1.568597	-39.154611
21	0.537324	750	-1.543569	-40.698180
22	0.520268	750	-1.510928	-42.209108
23	0.503540	750	-1.480178	-43.689286
24	0.487139	750	-1.458222	-45.147508
25	0.471063	750	-1.422635	-46.570144
26	0.455310	750	-1.401724	-47.971868
27	0.439877	750	-1.371677	-49.343545
28	0.424762	750	-1.345788	-50.689333
29	0.409963	750	-1.320387	-52.009720
30	0.395478	750	-1.285170	-53.294890
31	0.381305	750	-1.263324	-54.558214
32	0.367440	750	-1.237877	-55.796092
33	0.353883	750	-1.225372	-57.021463
34	0.340630	750	-1.196118	-58.217581
35	0.327680	750	-1.175784	-59.393365
36	0.315030	750	-1.132154	-60.525519
37	0.302677	750	-1.111123	-61.636642
38	0.290619	750	-1.094995	-62.731637
39	0.278855	750	-1.062041	-63.793678
40	0.267381	750	-1.034920	-64.828598
41	0.256195	750	-1.020660	-65.849258
42	0.245294	750	-1.001837	-66.851095
43	0.234677	750	-0.964794	-67.815889
44	0.224340	750	-0.944199	-68.760088
45	0.214281	750	-0.916637	-69.676725
46	0.204498	750	-0.903768	-70.580493
47	0.194988	750	-0.884248	-71.464740
48	0.185749	750	-0.854732	-72.319473
49	0.176777	750	-0.820862	-73.140335
50	0.168070	750	-0.816393	-73.956728
51	0.159626	750	-0.775569	-74.732297
52	0.151441	750	-0.760221	-75.492518
53	0.143514	750	-0.748942	-76.241460
54	0.135841	750	-0.739354	-76.980814
55	0.128420	750	-0.701403	-77.682217
56	0.121247	750	-0.667168	-78.349385
57	0.114320	750	-0.664438	-79.013823
58	0.107637	750	-0.632403	-79.646226
59	0.101193	750	-0.612281	-80.258507
60	0.094986	750	-0.617479	-80.875986
61	0.089014	750	-0.585305	-81.461291
62	0.083273	750	-0.550662	-82.011953
63	0.077760	750	-0.544079	-82.556031
64	0.072472	750	-0.523911	-83.079942
65	0.067406	750	-0.490595	-83.570537
66	0.062558	750	-0.473094	-84.043631
67	0.057926	750	-0.450619	-84.494250
68	0.053506	750	-0.441993	-84.936243
69	0.049295	750	-0.422473	-85.358716
70	0.045289	750	-0.416349	-85.775065
71	0.041485	750	-0.386110	-86.161175
72	0.037880	750	-0.366026	-86.527200
73	0.034469	750	-0.350966	-86.878166
74	0.031250	750	-0.328825	-87.206991
75	0.028218	750	-0.330785	-87.537777
76	0.025370	750	-0.292726	-87.830503
77	0.022702	750	-0.282217	-88.112720
78	0.020209	750	-0.255450	-88.368170
79	0.017889	750	-0.246964	-88.615134
80	0.015736	750	-0.230974	-88.846108
81	0.013746	750	-0.212720	-89.058829
82	0.011916	750	-0.197427	-89.256256
83	0.010240	750	-0.184924	-89.441180
84	0.008714	750	-0.163410	-89.604589
85	0.007334	750	-0.147416	-89.752005
86	0.006093	750	-0.138090	-89.890096
87	0.004988	750	-0.125667	-90.015763
88	0.004013	750	-0.134568	-90.150331
89	0.003162	750	-0.097212	-90.247543
90	0.002430	750	-0.082454	-90.329997
91	0.001810	750	-0.071989	-90.401986
92	0.001296	750	-0.060315	-90.462301
93	0.000882	750	-0.050868	-90.513169
94	0.000559	750	-0.039568	-90.552737
95	0.000320	750	-0.026942	-90.579679
96	0.000156	750	-0.018814	-90.598493
97	0.000057	750	-0.012051	-90.610543
98	0.000010	750	-0.005481	-90.616024
99	0.000000	750	-0.001194	-90.617218
Log marginal likelihood:	-90.617218
