Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               1000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	750	-1.982568	-1.982568
1	0.950747	750	-1.959409	-3.941977
2	0.926679	750	-1.922197	-5.864174
3	0.902980	750	-1.896590	-7.760764
4	0.879648	750	-1.874031	-9.634796
5	0.856682	750	-1.836625	-11.471421
6	0.834079	750	-1.813353	-13.284774
7	0.811838	750	-1.792994	-15.077768
8	0.789957	750	-1.766188	-16.843956
9	0.768433	750	-1.736044	-18.580000
10	0.747266	750	-1.701728	-20.281728
11	0.726452	750	-1.675677	-21.957405
12	0.705989	750	-1.641600	-23.599005
13	0.685877	750	-1.617792	-25.216797
14	0.666112	750	-1.608727	-26.825524
15	0.646693	750	-1.562856	-28.388380
16	0.627618	750	-1.545511	-29.933891
17	0.608884	750	-1.522836	-31.456727
18	0.590490	750	-1.488054	-32.944781
19	0.572433	750	-1.459193	-34.403974
20	0.554712	750	-1.442193	-35.846167
21	0.537324	750	-1.408484	-37.254651
22	0.520268	750	-1.377495	-38.632146
23	0.503540	750	-1.366657	-39.998803
24	0.487139	750	-1.338206	-41.337009
25	0.471063	750	-1.305979	-42.642989
26	0.455310	750	-1.284319	-43.927308
27	0.439877	750	-1.259670	-45.186978
28	0.424762	750	-1.231565	-46.418543
29	0.409963	750	-1.216401	-47.634944
30	0.395478	750	-1.187963	-48.822907
31	0.381305	750	-1.168098	-49.991005
32	0.367440	750	-1.134516	-51.125520
33	0.353883	750	-1.110887	-52.236408
34	0.340630	750	-1.091066	-53.327474
35	0.327680	750	-1.063063	-54.390537
36	0.315030	750	-1.043858	-55.434395
37	0.302677	750	-1.017656	-56.452050
38	0.290619	750	-0.994228	-57.446278
39	0.278855	750	-0.978290	-58.424568
40	0.267381	750	-0.953871	-59.378439
41	0.256195	750	-0.928003	-60.306442
42	0.245294	750	-0.915629	-61.222070
43	0.234677	750	-0.886907	-62.108978
44	0.224340	750	-0.869091	-62.978069
45	0.214281	750	-0.841877	-63.819946
46	0.204498	750	-0.824671	-64.644617
47	0.194988	750	-0.816615	-65.461232
48	0.185749	750	-0.796575	-66.257806
49	0.176777	750	-0.756899	-67.014706
50	0.168070	750	-0.751693	-67.766398
51	0.159626	750	-0.722654	-68.489053
52	0.151441	750	-0.698088	-69.187141
53	0.143514	750	-0.681873	-69.869014
54	0.135841	750	-0.659838	-70.528852
55	0.128420	750	-0.626023	-71.154875
56	0.121247	750	-0.622673	-71.777548
57	0.114320	750	-0.619498	-72.397045
58	0.107637	750	-0.585559	-72.982605
59	0.101193	750	-0.573499	-73.556104
60	0.094986	750	-0.552163	-74.108267
61	0.089014	750	-0.530055	-74.638322
62	0.083273	750	-0.503502	-75.141824
63	0.077760	750	-0.495159	-75.636983
64	0.072472	750	-0.480348	-76.117331
65	0.067406	750	-0.468019	-76.585349
66	0.062558	750	-0.444078	-77.029427
67	0.057926	750	-0.426106	-77.455533
68	0.053506	750	-0.400323	-77.855856
69	0.049295	750	-0.390234	-78.246090
70	0.045289	750	-0.373049	-78.619139
71	0.041485	750	-0.373782	-78.992922
72	0.037880	750	-0.349584	-79.342505
73	0.034469	750	-0.323003	-79.665509
74	0.031250	750	-0.318170	-79.983679
75	0.028218	750	-0.283599	-80.267278
76	0.025370	750	-0.278163	-80.545440
77	0.022702	750	-0.264052	-80.809493
78	0.020209	750	-0.247779	-81.057272
79	0.017889	750	-0.244760	-81.302033
80	0.015736	750	-0.226084	-81.528117
81	0.013746	750	-0.199855	-81.727972
82	0.011916	750	-0.180541	-81.908513
83	0.010240	750	-0.169105	-82.077618
84	0.008714	750	-0.173561	-82.251179
85	0.007334	750	-0.138442	-82.389621
86	0.006093	750	-0.130128	-82.519749
87	0.004988	750	-0.122470	-82.642218
88	0.004013	750	-0.102680	-82.744898
89	0.003162	750	-0.096235	-82.841133
90	0.002430	750	-0.079434	-82.920567
91	0.001810	750	-0.079234	-82.999801
92	0.001296	750	-0.058608	-83.058408
93	0.000882	750	-0.046054	-83.104463
94	0.000559	750	-0.035231	-83.139693
95	0.000320	750	-0.026537	-83.166230
96	0.000156	750	-0.018003	-83.184233
97	0.000057	750	-0.011576	-83.195809
98	0.000010	750	-0.005279	-83.201088
99	0.000000	750	-0.001112	-83.202200
Log marginal likelihood:	-83.202200
